model,config,filename,prediction,word_count,temporal_count,accident_affirmed,accident_negated,event_count,benign_count,temporal_matched,accident_affirmed_kw,event_matched,answer
VideoLLaMA3,G4_temporal_64_videollama3,Negative_Videos_v4_adv.mp4,,28,0,0,2,0,0,,,,"The video does not show any road accidents or anomalies. However, the video does show a car driving down the street and a person standing on the sidewalk."
VideoLLaMA3,G4_temporal_64_videollama3,Negative_Videos_v51_adv.mp4,,23,0,0,2,0,1,,,,"No, there are no road accidents or anomalies in the video. The vehicles are moving smoothly and following the rules of the road."
VideoLLaMA3,G4_temporal_64_videollama3,Negative_Videos_v5_adv.mp4,,32,0,1,1,0,1,,anomalies,,"The video does not provide any information about road accidents or anomalies. However, we can see that the traffic is moving smoothly and there are no signs of congestion or traffic jams."
VideoLLaMA3,G4_temporal_64_videollama3,Negative_Videos_v6_adv.mp4,,36,0,0,2,0,0,,,,The video does not show any road accidents or anomalies. The footage shows people walking on the sidewalk and cars driving on the road. There is no indication of any unusual events or incidents taking place.
VideoLLaMA3,G4_temporal_64_videollama3,Negative_Videos_v7_adv.mp4,,23,0,1,0,0,0,,crash,,"The video shows a car crash on the highway, but it does not provide any information about the cause or the vehicles involved."
VideoLLaMA3,G4_temporal_64_videollama3,Negative_Videos_v8_adv.mp4,,29,0,0,2,0,0,,,,The video shows a silver car driving on a road and passing by a white truck. There is no indication of any road accidents or anomalies in the video.
VideoLLaMA3,G4_temporal_64_videollama3,Negative_Videos_v9_adv.mp4,,20,0,0,1,0,0,,,,"The video shows cars driving on the road, but there are no accidents or unusual events depicted in the video."
VideoLLaMA3,G4_temporal_64_videollama3,compressed_data_log_ws_06_2022-02-06-09-34-41_486__m090_streamer_m090_w_cam_50_k_video_part11_adv.mp4,,52,0,3,0,0,0,,accident; accident; overturned,,"Yes, there is a car accident on the highway in the video. The camera captures the aftermath of the accident, showing a car overturned on the road. The video also shows a bus driving down the road, and the driver appears to be looking at something on the side of the road."
VideoLLaMA3,G4_temporal_64_videollama3,compressed_data_log_ws_06_2022-02-06-10-49-41_491__m090_streamer_m090_n_cam_16_k_video_part13_adv.mp4,,20,0,2,0,0,0,,crash; crash,,"Yes, there is a car crash in the video. The car is seen flipping over and crashing on the road."
VideoLLaMA3,G4_temporal_64_videollama3,compressed_data_log_ws_06_2022-02-06-10-49-41_491__m090_streamer_m090_n_cam_16_k_video_part15_adv.mp4,,50,0,3,0,0,0,,accident; crash; anomaly,,"Yes, there is a car accident in the video. The car is seen driving on the road and then crashing into the wall. This is an anomaly as the car is not supposed to be driving on the road and should have been parked or driven away from the road."
VideoLLaMA3,G4_temporal_64_videollama3,compressed_data_log_ws_06_2022-02-06-10-49-41_491__m090_streamer_m090_n_cam_16_k_video_part7_adv.mp4,,32,0,2,0,0,0,,crash; crash,,"Yes, the video shows a red car that has crashed into a tree. The aftermath of the crash is shown in several frames, with the car's position and the surrounding area visible."
VideoLLaMA3,G4_temporal_64_videollama3,compressed_data_log_ws_06_2022-02-06-10-49-41_491__m090_streamer_m090_w_cam_16_b_video_part10_adv.mp4,,31,0,2,0,0,0,,accident; crash,,"Yes, the video shows an accident on the road, where a black car is seen crashing into a red car. The video also shows a white car driving down the road."
VideoLLaMA3,G4_temporal_64_videollama3,compressed_data_log_ws_06_2022-02-06-10-49-41_491__m090_streamer_m090_w_cam_16_b_video_part3_adv.mp4,,27,0,0,2,0,0,,,,"No, there are no road accidents or anomalies in the video. The video only shows a car driving down the road and turning left at an intersection."
VideoLLaMA3,G4_temporal_64_videollama3,compressed_data_log_ws_06_2022-02-07-11-49-41_591__m090_streamer_m090_n_cam_16_k_video_part5_adv.mp4,,11,0,0,2,0,0,,,,"No, there are no road accidents or anomalies in the video."
VideoLLaMA3,G4_temporal_64_videollama3,compressed_data_log_ws_06_2022-02-07-11-49-41_591__m090_streamer_m090_w_cam_16_b_video_part6_adv.mp4,,25,0,0,2,0,0,,,,"No, there are no road accidents or anomalies in the video. The video only shows cars driving down the road and turning at the intersection."
VideoLLaMA3,G4_temporal_64_videollama3,compressed_data_log_ws_06_2022-02-07-11-49-41_591__m090_streamer_m090_w_cam_16_b_video_part8_adv.mp4,,28,0,0,2,0,1,,,,"No, there are no road accidents or anomalies in the video. The video shows a normal day on the road with cars passing by and obeying traffic rules."
VideoLLaMA3,G4_temporal_64_videollama3,compressed_data_log_ws_06_2022-02-07-17-34-41_614__m090_streamer_m090_n_cam_16_k_video_part12_adv.mp4,,41,0,4,0,0,0,,accident; crash; anomalies; on its side,,"Yes, there are multiple instances of road accidents or anomalies in the video. The first one shows a car on its side in the middle of the road, and the second one shows a car that has crashed into a tree."
VideoLLaMA3,G4_temporal_64_videollama3,compressed_data_log_ws_06_2022-02-07-17-34-41_614__m090_streamer_m090_n_cam_16_k_video_part3_adv.mp4,,24,0,2,0,0,0,,accident; collision,,"Yes, there is a car accident in the video. The collision between the black car and the red car is visible in the video."
VideoLLaMA3,G4_temporal_64_videollama3,compressed_data_log_ws_06_2022-02-12-17-16-08_291__m090_streamer_m090_n_cam_16_k_video_part6_adv.mp4,,22,0,2,0,0,0,,accident; accident,,"Yes, there is a car accident on the road, and the video shows that the accident was caused by the red car."
VideoLLaMA3,G4_temporal_64_videollama3,compressed_data_log_ws_06_2022-02-12-17-16-08_291__m090_streamer_m090_w_cam_50_k_video_part14_adv.mp4,,23,0,3,0,0,0,,accident; accident; crash,,"Yes, there is a car accident in the video. The camera captures the scene of the accident and the aftermath of the crash."
VideoLLaMA3,G4_temporal_64_videollama3,compressed_data_log_ws_06_2022-02-16-08-31-08_640__m090_streamer_m090_n_cam_16_k_video_part9_adv.mp4,,30,0,3,0,0,0,,accident; accident; collide,,"Yes, there is a car accident on the road captured in the video. The accident involves two cars that collide and are seen lying on their sides on the road."
VideoLLaMA3,G4_temporal_64_videollama3,compressed_data_log_ws_06_2022-02-16-08-31-08_640__m090_streamer_m090_o_cam_50_m_video_part14_adv.mp4,,58,0,7,0,1,0,,accident; crash; crash; crash; collide; collides; anomalies,wrong side,"Yes, there are multiple road accidents and anomalies captured in the video. One car crashes into another car, a truck crashes into a van, and a white van crashes into a car. In addition, a white car drives on the wrong side of the road and collides with a car driving on the correct side of the road."
VideoLLaMA3,G4_temporal_64_videollama3,compressed_data_log_ws_06_2022-02-16-08-31-08_640__m090_streamer_m090_w_cam_16_b_video_part14_adv.mp4,,11,0,0,2,0,0,,,,"No, there are no road accidents or anomalies in the video."
VideoLLaMA3,G4_temporal_64_videollama3,compressed_data_log_ws_06_2022-02-16-08-31-08_640__m090_streamer_m090_w_cam_50_k_video_part11_adv.mp4,,24,0,0,2,0,0,,,,"No, there are no road accidents or anomalies in the video. The video shows cars and trucks driving on the road without any incident."
VideoLLaMA3,G4_temporal_64_videollama3,compressed_data_log_ws_06_2022-02-16-08-31-08_640__m090_streamer_m090_w_cam_50_k_video_part20_adv.mp4,,9,0,1,0,0,0,,accident,,"Yes, there is a car accident on the road."
VideoLLaMA3,G4_temporal_64_videollama3,compressed_data_log_ws_06_2022-02-16-15-46-08_669__m090_streamer_m090_o_cam_50_m_video_part10_adv.mp4,,21,0,4,0,0,0,,accident; collide; collides; flips,,"Yes, there is a car accident in the video. One of the cars collides with the other car and flips over."
VideoLLaMA3,G4_temporal_64_videollama3,compressed_data_log_ws_06_2022-02-16-15-46-08_669__m090_streamer_m090_w_cam_50_k_video_part12_adv.mp4,,33,0,2,0,2,0,,accident; flips,skid; skids,"Yes, there is a car accident in the video. The video shows a car flipping over and landing upside down on the highway. Additionally, there is another car that skids and flips over."
VideoLLaMA3,G4_temporal_64_videollama3,compressed_data_log_ws_06_2022-02-27-17-16-08_1731__m090_streamer_m090_n_cam_16_k_video_part8_adv.mp4,,48,0,4,0,0,0,,accident; crash; crash; anomalies,,"Yes, there are a few instances of road accidents or anomalies in the video. In one clip, a car is seen driving on the road and then crashing into another car. In another clip, a car is seen driving on the road and then crashing into a truck."
VideoLLaMA3,G4_temporal_64_videollama3,compressed_data_log_ws_06_2022-02-27-17-16-08_1731__m090_streamer_m090_w_cam_16_b_video_part7_adv.mp4,,28,0,0,2,0,0,,,,"No, there are no road accidents or anomalies in the video. The video only shows a white car driving down a road and stopping at a red light."
VideoLLaMA3,G4_temporal_64_videollama3,compressed_data_log_ws_06_2022-03-06-06-58-04_334__m090_streamer_m090_n_cam_16_k_video_part12_adv.mp4,,21,0,3,0,0,0,,accident; crash; flips,,"Yes, there is a car accident in the video. The car crashes into a truck and flips over on the road."
VideoLLaMA3,G4_temporal_64_videollama3,compressed_data_log_ws_06_2022-03-06-06-58-04_334__m090_streamer_m090_o_cam_50_m_video_part2_adv.mp4,,30,0,4,0,0,0,,accident; accident; collision; collide,,"Yes, the video shows an accident on the highway. The accident involves a car and a truck, which collide on the highway. The collision is captured by the security camera."
VideoLLaMA3,G4_temporal_64_videollama3,compressed_data_log_ws_06_2022-03-06-06-58-04_334__m090_streamer_m090_w_cam_16_b_video_part14_adv.mp4,,22,0,0,2,0,0,,,,"No, there are no road accidents or anomalies in the video. The video only shows a car passing by on the highway."
VideoLLaMA3,G4_temporal_64_videollama3,compressed_data_log_ws_06_2022-03-09-06-28-04_620__m090_streamer_m090_o_cam_50_m_video_part12_adv.mp4,,33,0,3,0,0,0,,accident; crash; collision,,"Yes, there is a car accident shown in the video. The camera captures the scene of a car crash, and it replays the incident multiple times to show the collision from different angles."
VideoLLaMA3,G4_temporal_64_videollama3,compressed_data_log_ws_06_2022-03-09-06-28-04_620__m090_streamer_m090_o_cam_50_m_video_part7_adv.mp4,,48,0,4,0,0,0,,accident; accident; crash; anomalies,,"Yes, there are multiple road accidents and anomalies shown in the video. The first clip shows a car crash on the highway, while the second and third clips show cars colliding with each other on the road. The fourth clip also shows a car accident on the highway."
VideoLLaMA3,G4_temporal_64_videollama3,compressed_data_log_ws_06_2022-03-09-06-28-04_620__m090_streamer_m090_w_cam_16_b_video_part8_adv.mp4,,26,0,2,0,0,0,,accident; crash,,"Yes, the video shows an accident at a roundabout in the middle of the road. The car crashes into the center island and gets stuck there."
VideoLLaMA3,G4_temporal_64_videollama3,compressed_data_log_ws_06_2022-03-09-06-28-04_620__m090_streamer_m090_w_cam_50_k_video_part6_adv.mp4,,55,0,4,0,0,0,,accident; accident; crash; crash,,"Yes, there are multiple road accidents shown in the video. In one scene, a car is driving on a road and crashes into a truck, while in another scene, a car is driving down the street and crashes into a tree. Additionally, there is a car accident involving a semi truck shown in another scene."
VideoLLaMA3,G4_temporal_64_videollama3,compressed_data_log_ws_06_2022-03-09-08-43-04_629__m090_streamer_m090_n_cam_16_k_video_part10_adv.mp4,,30,0,3,0,0,0,,accident; collide; collides,,"Yes, there is a car accident in the video. A black car can be seen driving on the road, and it collides with another vehicle, causing it to flip over."
VideoLLaMA3,G4_temporal_64_videollama3,compressed_data_log_ws_06_2022-03-09-08-43-04_629__m090_streamer_m090_w_cam_16_b_video_part7_adv.mp4,,19,0,1,0,0,0,,crash,,"Yes, a white car is seen turning left at the intersection and crashing into the side of the road."
VideoLLaMA3,G4_temporal_64_videollama3,compressed_data_log_ws_06_2022-03-09-17-28-04_664__m090_streamer_m090_o_cam_50_m_video_part13_adv.mp4,,33,0,3,0,0,0,,accident; crash; damage,,"Yes, the video shows an accident on the road. A car is seen crashing into the side of the road, causing damage to the vehicle and potentially endangering other drivers on the road."
VideoLLaMA3,G4_temporal_64_videollama3,compressed_data_log_ws_06_2022-03-09-17-28-04_664__m090_streamer_m090_w_cam_16_b_video_part11_adv.mp4,,59,0,3,0,0,0,,accident; accident; anomalies,,"Yes, the video shows a red light appearing on the screen, which could be indicating a traffic violation or an accident. Additionally, the caption mentions that there is a road with cars driving down it and a car parked on the side of the road, but it does not provide any further information about any potential accidents or anomalies."
VideoLLaMA3,G4_temporal_64_videollama3,compressed_data_log_ws_06_2022-03-09-17-28-04_664__m090_streamer_m090_w_cam_50_k_video_part16_adv.mp4,,51,0,4,0,0,0,,accident; crash; anomalies; on its side,,"Yes, there are a few road accidents and anomalies in the video. A car is seen lying on its side in one clip, while another clip shows a car driving with a person hanging out of the window. Additionally, a truck crashes into a car on a highway in one clip."
VideoLLaMA3,G4_temporal_64_videollama3,compressed_data_log_ws_06_2022-03-14-06-28-04_1100__m090_streamer_m090_o_cam_50_m_video_part9_adv.mp4,,39,0,5,0,0,0,,accident; accident; crash; debris; damage,,"Yes, the video shows a car accident on the road. A car is seen crashing into a tree, causing debris to scatter across the road. The accident seems to have caused some damage to the car and the tree."
VideoLLaMA3,G4_temporal_64_videollama3,compressed_data_log_ws_06_2022-03-14-06-28-04_1100__m090_streamer_m090_w_cam_16_b_video_part9_adv.mp4,,12,0,1,0,0,0,,accident,,"Yes, there is a car accident in the middle of the roundabout."
VideoLLaMA3,G4_temporal_64_videollama3,compressed_data_log_ws_06_2022-03-14-06-28-04_1100__m090_streamer_m090_w_cam_50_k_video_part8_adv.mp4,,27,0,2,0,0,0,,accident; crash,,"Yes, there are multiple instances of road accidents in the video. One car is shown flipping over on the highway and another car crashes into a truck."
VideoLLaMA3,G4_temporal_64_videollama3,compressed_data_log_ws_06_2022-03-14-11-43-04_1121__m090_streamer_m090_o_cam_50_m_video_part10_adv.mp4,,62,0,3,0,2,0,,accident; collision; anomalies,swerving; veering,"Yes, there are several road accidents and anomalies captured in the video. The most prominent one is a car flipping over on the highway, which is shown multiple times from different angles. There is also a truck driving in the wrong direction, which causes a collision with another vehicle. Additionally, there are several instances of cars swerving or veering off the road."
VideoLLaMA3,G4_temporal_64_videollama3,compressed_data_log_ws_06_2022-03-14-11-43-04_1121__m090_streamer_m090_w_cam_16_b_video_part9_adv.mp4,,25,0,0,0,0,0,,,,"Yes, a car is seen driving into the grass in the video. Additionally, a car is shown driving in the wrong direction on the road."
VideoLLaMA3,G4_temporal_64_videollama3,compressed_data_log_ws_06_2022-03-14-15-28-04_1136__m090_streamer_m090_o_cam_50_m_video_part14_adv.mp4,,40,0,2,0,0,0,,accident; accident,,"Yes, there is a car accident on the highway in the video. A red car is seen flipping over and landing upside down on the road. It seems like a severe accident, but no other cars are involved in it."
VideoLLaMA3,G4_temporal_64_videollama3,compressed_data_log_ws_06_2022-03-14-15-28-04_1136__m090_streamer_m090_w_cam_50_k_video_part6_adv.mp4,,33,0,3,0,0,0,,accident; accident; accident,,"Yes, there are road accidents in the video. One of them is a car accident that happens on the highway, and another one is a car accident on the side of the road."
VideoLLaMA3,G4_temporal_64_videollama3,compressed_data_log_ws_06_2022-03-14-18-13-04_1147__m090_streamer_m090_w_cam_16_b_video_part1_adv.mp4,,50,0,3,0,0,0,,accident; accident; accident,,"Yes, the video shows a car accident on the road and a van driving down the road. The caption mentions that the car accident is seen from a distance and it is unclear what caused the accident. However, the van driving down the road is clearly visible in the video."
VideoLLaMA3,G4_temporal_64_videollama3,compressed_data_log_ws_06_2022-03-17-06-43-04_1389__m090_streamer_m090_n_cam_16_k_video_part12_adv.mp4,,25,0,0,2,0,0,,,,"No, there are no road accidents or anomalies in the video. The video only shows a car driving on a winding road without any issues."
VideoLLaMA3,G4_temporal_64_videollama3,compressed_data_log_ws_06_2022-03-17-06-43-04_1389__m090_streamer_m090_n_cam_16_k_video_part8_adv.mp4,,56,0,4,0,0,0,,accident; crash; crash; crash,,"Yes, there are multiple instances of road accidents in the video. A white car is seen crashing into a truck on the highway, while another white car is seen driving down a curvy road and crashing into a truck. Additionally, a black car is seen driving down the same curvy road and crashing into a truck."
VideoLLaMA3,G4_temporal_64_videollama3,compressed_data_log_ws_06_2022-03-17-06-43-04_1389__m090_streamer_m090_o_cam_50_m_video_part9_adv.mp4,,62,0,5,0,0,0,,accident; accident; accident; crash; anomalies,,"Yes, there are multiple instances of road accidents or anomalies in the video. For example, we see a car on the road with a large crack in it, a car that has crashed into a truck, and a car that has been involved in an accident. Additionally, there is a sign on the highway that reads ""accident"" in one of the scenes."
VideoLLaMA3,G4_temporal_64_videollama3,compressed_data_log_ws_06_2022-03-17-06-43-04_1389__m090_streamer_m090_w_cam_16_b_video_part1_adv.mp4,,29,0,2,0,0,0,,crash; debris,,"Yes, the video shows a car crash in a grassy area near a road intersection. The car is seen lying upside down in the grass with debris scattered around."
VideoLLaMA3,G4_temporal_64_videollama3,compressed_data_log_ws_06_2022-03-17-14-43-04_1421__m090_streamer_m090_n_cam_16_k_video_part3_adv.mp4,,58,0,2,0,0,0,,accident; anomalies,,"Yes, the video shows several instances of road accidents and anomalies. One scene shows a car driving down a road with a tire on the ground, while another shows a car with a flat tire on the side of the road. There is also a scene where a car is upside down in the middle of the road."
VideoLLaMA3,G4_temporal_64_videollama3,compressed_data_log_ws_06_2022-03-17-14-43-04_1421__m090_streamer_m090_w_cam_16_b_video_part8_adv.mp4,,18,0,1,0,0,0,,accident,,"Yes, there is a car accident in the video. A car can be seen driving into a field."
VideoLLaMA3,G4_temporal_64_videollama3,compressed_data_log_ws_06_2022-03-17-17-28-04_1432__m090_streamer_m090_o_cam_50_m_video_part13_adv.mp4,,34,0,2,0,0,0,,accident; accident,,"Yes, the video shows an accident on a highway where a car is lying upside down. The camera captures the scene from different angles, and the word ""accident"" appears multiple times throughout the video."
VideoLLaMA3,G4_temporal_64_videollama3,compressed_data_log_ws_06_2022-03-21-07-58-04_1778__m090_streamer_m090_w_cam_50_k_video_part2_adv.mp4,,39,0,2,0,0,0,,accident; broken,,"Yes, there are several road accidents shown in the video. In one of the scenes, a car is seen upside down on the highway, and in another scene, a car is driving on the road with a broken windshield."
VideoLLaMA3,G4_temporal_64_videollama3,compressed_data_log_ws_06_2022-03-21-17-43-04_1817__m090_streamer_m090_o_cam_50_m_video_part14_adv.mp4,,40,0,2,0,1,0,,accident; accident,spins out,"Yes, there is a car accident on the highway in the video. A blue car hits a red car and spins out of control before coming to a stop. The accident leaves the road blocked, causing traffic to back up."
VideoLLaMA3,G4_temporal_64_videollama3,compressed_data_log_ws_06_2022-03-21-18-28-04_1820__m090_streamer_m090_n_cam_16_k_video_part3_adv.mp4,,22,0,2,0,0,0,,accident; collide,,"Yes, there is a car accident in the video. The cars collide and flip over, resulting in a pile-up on the road."
VideoLLaMA3,G4_temporal_64_videollama3,compressed_data_log_ws_06_2022-03-21-18-28-04_1820__m090_streamer_m090_o_cam_50_m_video_part4_adv.mp4,,40,0,7,0,0,0,,accident; accident; crash; debris; debris; anomalies; on its side,,"Yes, there are multiple road accidents or anomalies in the video. The camera captures a car accident with debris on the road and a car on its side. There is also a car crash with debris scattered across the road."
VideoLLaMA3,G4_temporal_64_videollama3,compressed_data_log_ws_06_2022-03-21-18-28-04_1820__m090_streamer_m090_w_cam_16_b_video_part18_adv.mp4,,12,0,1,0,0,0,,accident,,"Yes, there is a car accident on the road in the video."
VideoLLaMA3,G4_temporal_64_videollama3,compressed_data_log_ws_06_2022-03-21-18-28-04_1820__m090_streamer_m090_w_cam_16_b_video_part6_adv.mp4,,22,0,2,0,1,0,,accident; crash,spinning out,"Yes, the video shows a car accident at a roundabout, where a car is seen spinning out and crashing into a tree."
VideoLLaMA3,G4_temporal_64_videollama3,compressed_data_log_ws_06_2022-03-21-18-28-04_1820__m090_streamer_m090_w_cam_50_k_video_part6_adv.mp4,,28,0,3,0,0,0,,accident; crash; damage,,"Yes, there is a road accident in the video. A car can be seen crashing into a tree and causing damage to both the vehicle and the tree."
VideoLLaMA3,G4_temporal_64_videollama3,compressed_data_log_ws_06_2022-03-22-10-43-04_1885__m090_streamer_m090_n_cam_16_k_video_part13_adv.mp4,,22,0,3,0,0,0,,accident; crash; damage,,"Yes, there is a road accident in the video. A white car crashes into a red car, causing damage to both vehicles."
VideoLLaMA3,G4_temporal_64_videollama3,compressed_data_log_ws_06_2022-03-22-10-43-04_1885__m090_streamer_m090_w_cam_16_b_video_part11_adv.mp4,,24,0,2,0,1,0,,accident; crash,spins out,"Yes, there is a car that spins out and crashes into the median. The text ""Accident"" appears on the screen to indicate this event."
VideoLLaMA3,G4_temporal_64_videollama3,compressed_data_log_ws_06_2022-03-22-17-43-04_1913__m090_streamer_m090_n_cam_16_k_video_part15_adv.mp4,,46,0,2,0,1,0,,accident; anomalies,wrong side,"Yes, there are a few instances of road accidents or anomalies in the video. At one point, a car is seen driving on the wrong side of the road, and at another point, a car is seen driving on a road with no other cars around."
VideoLLaMA3,G4_temporal_64_videollama3,compressed_data_log_ws_06_2022-03-22-17-43-04_1913__m090_streamer_m090_w_cam_16_b_video_part17_adv.mp4,,34,0,5,0,0,0,,accident; accident; debris; damage; damaged,,"Yes, the video shows a car accident with a damaged car and debris scattered around. The caption mentions a car accident in front of a building, but it is not visible in the video."
VideoLLaMA3,G4_temporal_64_videollama3,compressed_data_log_ws_06_2022-03-22-17-43-04_1913__m090_streamer_m090_w_cam_16_b_video_part3_adv.mp4,,12,0,1,0,0,0,,accident,,"Yes, there is a car accident on the road in the video."
VideoLLaMA3,G4_temporal_64_videollama3,compressed_data_log_ws_06_2022-03-25-14-58-04_2190__m090_streamer_m090_w_cam_50_k_video_part7_adv.mp4,,45,0,4,0,0,0,,accident; accident; on its side; on its side,,"Yes, there is a road accident in the video where a car is seen lying on its side. The caption mentions that there are several vehicles moving along the road, but one car is lying on its side, which suggests that there was an accident."
VideoLLaMA3,G4_temporal_64_videollama3,compressed_data_log_ws_06_2022-03-27-07-13-04_2347__m090_streamer_m090_w_cam_50_k_video_part3_adv.mp4,,9,0,1,0,0,0,,accident,,"Yes, there is a car accident in the video."
VideoLLaMA3,G4_temporal_64_videollama3,compressed_data_log_ws_06_2022-03-31-18-28-04_2776__m090_streamer_m090_o_cam_50_m_video_part7_adv.mp4,,24,0,2,1,0,0,,accident; anomalies,,"The video shows a car accident on the highway, but there is no information about any other road accidents or anomalies in the video."
VideoLLaMA3,G4_temporal_64_videollama3,compressed_data_log_ws_06_2022-03-31-18-28-04_2776__m090_streamer_m090_w_cam_50_k_video_part5_adv.mp4,,193,0,12,0,0,0,,accident; accident; accident; accident; accident; accident; accident; accident; accident; accident; accident; anomalies,,"Yes, there are multiple instances of road accidents and anomalies in the video. In the first scene, a car is seen driving on a road with an accident in the middle. In the second scene, a car is seen driving down a road with an accident in the middle. In the third scene, a car is seen driving on a road with an accident in the middle. In the fourth scene, a car is seen driving on a road with an accident in the middle. In the fifth scene, a car is seen driving on a road with an accident in the midd"
VideoLLaMA3,G4_temporal_64_videollama3,compressed_data_log_ws_06_2022-04-01-07-43-04_2829__m090_streamer_m090_w_cam_16_b_video_part1_adv.mp4,,31,1,0,0,0,0,suddenly,,,"Yes, there is a red car that is driving on the road and then suddenly stops. Additionally, there is a truck that is seen driving down the road in the video."
VideoLLaMA3,G4_temporal_64_videollama3,compressed_data_log_ws_06_2022-04-03-06-28-04_3016__m090_streamer_m090_n_cam_16_k_video_part5_adv.mp4,,46,0,3,0,0,0,,accident; collide; collides,,"Yes, there is a car accident in the video. A car is seen driving on the road at night, and it collides with another vehicle, causing a traffic jam. The video also shows a person walking on the sidewalk at night and a train passing by."
VideoLLaMA3,G4_temporal_64_videollama3,compressed_data_log_ws_06_2022-04-03-06-28-04_3016__m090_streamer_m090_w_cam_16_b_video_part19_adv.mp4,,44,0,3,0,0,0,,accident; anomalies; on its side,,"Yes, there are several road accidents and anomalies in the video. One car is seen flipping over, another is seen on its side, and a third is seen in a pileup. Additionally, there is a car with its headlights on driving down the street."
VideoLLaMA3,G4_temporal_64_videollama3,compressed_data_log_ws_06_2022-04-03-06-28-04_3016__m090_streamer_m090_w_cam_50_k_video_part15_adv.mp4,,12,0,1,0,0,0,,accident,,"Yes, there is a car accident on the road in the video."
VideoLLaMA3,G4_temporal_64_videollama3,compressed_data_log_ws_06_2022-04-04-08-28-04_3120__m090_streamer_m090_o_cam_50_m_video_part7_adv.mp4,,46,0,3,0,0,0,,accident; accident; crash,,"Yes, there are a few road accidents shown in the video. The first accident involves a car that crashes into another vehicle, while the second one shows a car colliding with a truck. Additionally, there is an incident where a car is hit by a van."
VideoLLaMA3,G4_temporal_64_videollama3,compressed_data_log_ws_06_2022-04-04-08-28-04_3120__m090_streamer_m090_w_cam_50_k_video_part2_adv.mp4,,22,0,2,0,0,0,,accident; crash,,"Yes, there is a car accident in the video. A black car crashes into the middle of the road and remains stationary."
VideoLLaMA3,G4_temporal_64_videollama3,compressed_data_log_ws_06_2022-04-08-06-28-04_3496__m090_streamer_m090_n_cam_16_k_video_part4_adv.mp4,,23,0,2,0,0,0,,accident; crash,,"Yes, there is a car accident on the road in the video. A car is seen flipping over and crashing into another car."
VideoLLaMA3,G4_temporal_64_videollama3,compressed_data_log_ws_06_2022-04-08-21-58-04_3558__m090_streamer_m090_n_cam_16_k_video_part11_adv.mp4,,63,0,2,0,0,0,,accident; anomalies,,"Yes, there are several instances of road accidents and anomalies in the video. In one instance, a car is seen driving on the road with a bright light shining through the darkness. In another scene, a person is standing in the middle of the street at night. Finally, in a different scene, a car is shown driving down a dark road at night."
VideoLLaMA3,G4_temporal_64_videollama3,compressed_data_log_ws_06_2022-04-10-12-43-04_3713__m090_streamer_m090_o_cam_50_m_video_part17_adv.mp4,,57,0,4,0,0,0,,accident; accident; anomalies; on its side,,"Yes, there are several road accidents and anomalies in the video. In one clip, a car is seen on its side, while in another, a car is shown on the road with no driver. Additionally, there is a clip showing a car accident on the highway, and another showing a car on the road with no driver."
VideoLLaMA3,G4_temporal_64_videollama3,compressed_data_log_ws_06_2022-04-10-12-43-04_3713__m090_streamer_m090_w_cam_50_k_video_part14_adv.mp4,,19,0,3,0,0,0,,accident; crash; flips,,"Yes, there is a car accident in the video. The car crashes into a tree and then flips over."
VideoLLaMA3,G4_temporal_64_videollama3,compressed_data_log_ws_06_2022-04-21-18-43-04_4793__m090_streamer_m090_n_cam_16_k_video_part12_adv.mp4,,33,0,3,0,0,0,,accident; crash; crash,,"Yes, there is a car accident in the video. A red car crashes into another car on the road and then drives away, while a black car also crashes into the same spot."
VideoLLaMA3,G4_temporal_64_videollama3,compressed_data_log_ws_06_2022-04-21-18-43-04_4793__m090_streamer_m090_o_cam_50_m_video_part5_adv.mp4,,11,0,0,2,0,0,,,,"No, there are no road accidents or anomalies in the video."
VideoLLaMA3,G4_temporal_64_videollama3,compressed_data_log_ws_06_2022-04-21-18-43-04_4793__m090_streamer_m090_w_cam_50_k_video_part19_adv.mp4,,19,0,3,0,0,0,,accident; accident; collide,,"Yes, there is a car accident in the video. The accident occurs when two cars collide on the road."
VideoLLaMA3,G4_temporal_64_videollama3,compressed_data_log_ws_06_2022-04-23-06-28-04_4936__m090_streamer_m090_o_cam_50_m_video_part10_adv.mp4,,12,0,1,0,0,0,,accident,,"Yes, there is a car accident on the road in the video."
VideoLLaMA3,G4_temporal_64_videollama3,compressed_data_log_ws_06_2022-04-23-06-28-04_4936__m090_streamer_m090_w_cam_16_b_video_part19_adv.mp4,,29,0,4,0,0,0,,accident; crash; wreck; on its side,,"Yes, there is a vehicle accident in the video. The car crashes into a tree, and we can see a wrecked car lying on its side in the grass."
VideoLLaMA3,G4_temporal_64_videollama3,compressed_data_log_ws_06_2022-04-23-20-13-04_4991__m090_streamer_m090_n_cam_16_k_video_part12_adv.mp4,,50,0,3,0,0,0,,accident; collide; flips,,"The video shows an accident on a road, where two cars collide and one of them flips over. The video also shows a car driving down a street with a sign on the side of the road. Additionally, there is a person riding a skateboard down a street at night."
VideoLLaMA3,G4_temporal_64_videollama3,compressed_data_log_ws_06_2022-04-23-20-13-04_4991__m090_streamer_m090_o_cam_50_m_video_part9_adv.mp4,,24,0,3,0,0,0,,accident; accident; anomaly,,"Yes, there is a road accident or anomaly in the video. The text ""accident"" appears on the screen at multiple points in the video."
